,Year,Ticker,Company,Sector,numEmployees,netIncome,netIncome_per_emp,grossProfit,grossProfit_per_emp,operatingIncome,operatingIncome_per_emp,totalRevenue,totalRevenue_per_emp,totalOperatingExpenses,totalOperatingExpenses_per_emp,mostly_remote
1666,2019,CINF,Cincinnati Financial Corporation,Finance,4265.0,1997000000.0,468179.28195317736,2634000000.0,617518.391920215,2525000000.0,591964.2899007376,7924000000.0,1857712.8844251265,5399000000.0,1265748.594524389,0
1667,2018,CINF,Cincinnati Financial Corporation,Finance,3839.0,287000000.0,74760.72660132528,395000000.0,102893.68295304348,304000000.0,79189.062323355,5407000000.0,1408471.249942041,5103000000.0,1329282.187618686,0
1668,2021,PHM,"PulteGroup, Inc.",Consumer Durables,5249.0,1946320000.0,370798.2472851972,3783112000.0,720730.0438178701,2564966000.0,488658.0301009716,13926882000.0,2653244.808534959,11361916000.0,2164586.7784339874,1
1669,2020,PHM,"PulteGroup, Inc.",Consumer Durables,4724.0,1406839000.0,297800.4275946741,2786016000.0,589745.3483203149,1775020000.0,375737.1774517897,11036082000.0,2336123.7061027493,9261062000.0,1960386.52865096,1
1670,2019,PHM,"PulteGroup, Inc.",Consumer Durables,4252.0,1016700000.0,239128.44069064295,2411374000.0,567156.5894973527,1354702000.0,318626.7107902975,10212957000.0,2402093.520458923,8858255000.0,2083466.8096686257,0
1671,2018,PHM,"PulteGroup, Inc.",Consumer Durables,3827.0,1022023000.0,267089.34826177615,2455866000.0,641801.2602047655,1437397000.0,375640.692942754,10188331000.0,2662557.189676993,8750934000.0,2286916.49673424,0
1672,2021,EVRG,"Evergy, Inc.",Utilities,5133.0,879700000.0,171381.25852328073,2656700000.0,517572.5696473797,1324200000.0,257977.79076563413,5586700000.0,1088388.856419248,4262500000.0,830411.0656536139,0
1673,2020,EVRG,"Evergy, Inc.",Utilities,4620.0,618300000.0,133839.85973115137,2486800000.0,538303.3530315822,1183900000.0,256272.05229776827,4913400000.0,1063575.5568543412,3729500000.0,807303.504556573,0
1674,2019,EVRG,"Evergy, Inc.",Utilities,4158.0,669900000.0,161121.5735509521,2413000000.0,580364.7663508694,1130200000.0,271831.0231785133,5147800000.0,1238127.5359390825,4017600000.0,966296.512760569,0
1675,2018,EVRG,"Evergy, Inc.",Utilities,3742.0,535800000.0,143187.10770861345,1920800000.0,513314.289822144,985100000.0,263257.96902529884,4275900000.0,1142690.8433207546,3290800000.0,879432.8742954558,0
1676,2021,CHD,"Church & Dwight Company, Inc.",Consumer Non-Durables,5100.0,827500000.0,162254.9019607843,2263500000.0,443823.5294117647,981100000.0,192372.54901960783,5190100000.0,1017666.6666666666,4209000000.0,825294.1176470588,0
1677,2020,CHD,"Church & Dwight Company, Inc.",Consumer Non-Durables,4590.0,785900000.0,171220.04357298475,2214200000.0,482396.51416122005,935700000.0,203856.2091503268,4895800000.0,1066623.0936819173,3960100000.0,862766.8845315904,0
1678,2019,CHD,"Church & Dwight Company, Inc.",Consumer Non-Durables,4131.0,615900000.0,149092.2294843863,1984000000.0,480271.1207939966,841400000.0,203679.496489954,4357700000.0,1054877.753570564,3516300000.0,851198.25708061,0
1679,2018,CHD,"Church & Dwight Company, Inc.",Consumer Non-Durables,3718.0,568600000.0,152935.79708975495,1840800000.0,495118.211893811,784200000.0,210925.52247236343,4145900000.0,1115118.7498318944,3361700000.0,904193.2273595307,0
1680,2021,CCI,Crown Castle International Corp. (REIT),Finance,4900.0,1096000000.0,223673.4693877551,4347000000.0,887142.8571428572,2023000000.0,412857.1428571429,6340000000.0,1293877.551020408,4317000000.0,881020.4081632653,0
1681,2020,CCI,Crown Castle International Corp. (REIT),Finance,4410.0,1056000000.0,239455.7823129252,3891000000.0,882312.925170068,1605000000.0,363945.5782312925,5840000000.0,1324263.038548753,4235000000.0,960317.4603174604,1
1682,2019,CCI,Crown Castle International Corp. (REIT),Finance,3969.0,860000000.0,216679.26429831196,3777000000.0,951625.0944822374,1591000000.0,400856.6389518771,5763000000.0,1452003.023431595,4172000000.0,1051146.3844797178,0
1683,2018,CCI,Crown Castle International Corp. (REIT),Finance,3572.0,622000000.0,174127.26407435405,3526000000.0,987094.4262478654,1436000000.0,402004.4231684444,5370000000.0,1503317.3763332495,3934000000.0,1101312.953164805,0
1684,2021,NDAQ,"Nasdaq, Inc.",Finance,4830.0,1187000000.0,245755.6935817805,3420000000.0,708074.5341614907,1623000000.0,336024.8447204969,5886000000.0,1218633.5403726709,4263000000.0,882608.695652174,0
1685,2020,NDAQ,"Nasdaq, Inc.",Finance,4347.0,933000000.0,214630.7798481712,2903000000.0,667816.8852081896,1345000000.0,309408.78766965726,5625000000.0,1293995.8592132505,4280000000.0,984587.0715435932,1
1686,2019,NDAQ,"Nasdaq, Inc.",Finance,3912.0,774000000.0,197837.58914193697,2535000000.0,647956.4450578943,1137000000.0,290621.88482478337,4258000000.0,1088362.3444009917,3121000000.0,797740.4595762084,0
1687,2018,NDAQ,"Nasdaq, Inc.",Finance,3521.0,458000000.0,130074.09679444032,2526000000.0,717395.5644164984,1081000000.0,307008.9489842576,4277000000.0,1214687.580763802,3196000000.0,907678.6317795444,0
1688,2021,ANSS,"ANSYS, Inc.",Technology Services,4800.0,454627000.0,94713.95833333331,1709493000.0,356144.375,519312000.0,108190.0,1906715000.0,397232.2916666667,1387403000.0,289042.2916666667,1
1689,2020,ANSS,"ANSYS, Inc.",Technology Services,4320.0,433887000.0,100436.80555555556,1496675000.0,346452.5462962963,501485000.0,116084.49074074074,1681297000.0,389189.1203703704,1179812000.0,273104.6296296296,1
1690,2019,ANSS,"ANSYS, Inc.",Technology Services,3888.0,451295000.0,116073.81687242798,1371329000.0,352708.07613168727,515040000.0,132469.13580246913,1515892000.0,389889.9176954733,1000852000.0,257420.7818930041,0
1691,2018,ANSS,"ANSYS, Inc.",Technology Services,3499.0,419375000.0,119848.82258802012,1164785000.0,332871.7992684042,480100000.0,137202.78920896206,1293636000.0,369694.7873799726,813536000.0,232491.9981710105,0
1692,2021,WMB,"Williams Companies, Inc. (The)",Industrial Services,4739.0,1517000000.0,320109.72779067315,5195000000.0,1096222.831821059,2641000000.0,557290.5676303017,10775000000.0,2273686.431736653,8134000000.0,1716395.8641063515,0
1693,2020,WMB,"Williams Companies, Inc. (The)",Industrial Services,4265.0,211000000.0,49471.29023938477,4785000000.0,1121896.3213054792,2560000000.0,600220.393425711,7724000000.0,1810977.4682891371,5164000000.0,1210757.0748634264,0
1694,2019,WMB,"Williams Companies, Inc. (The)",Industrial Services,3839.0,850000000.0,221435.4750051451,4665000000.0,1215289.9892929434,2385000000.0,621321.8916320837,8199000000.0,2135940.5406672764,5814000000.0,1514618.6490351926,0
1695,2018,WMB,"Williams Companies, Inc. (The)",Industrial Services,3455.0,-155000000.0,-44866.01127555228,4335000000.0,1254801.0250291557,1954000000.0,565601.2002092203,8686000000.0,2514233.3802544973,6732000000.0,1948632.1800452769,0
1696,2021,ATO,Atmos Energy Corporation,Utilities,4684.0,665563000.0,142092.86934244237,1695754000.0,362031.16994022205,885760000.0,189103.33048676344,3407490000.0,727474.3808710504,2521730000.0,538371.0503842869,0
1697,2020,ATO,Atmos Energy Corporation,Utilities,4216.0,601443000.0,142670.79419299742,1532682000.0,363573.8684884714,820910000.0,194731.4735743429,2821137000.0,669213.6350697409,2000227000.0,474482.161495398,0
1698,2019,ATO,Atmos Energy Corporation,Utilities,3794.0,511406000.0,134791.93682723428,1412703000.0,372347.9457254009,749074000.0,197434.3971070416,2901848000.0,764843.8076562186,2152774000.0,567409.4105491771,0
1699,2018,ATO,Atmos Energy Corporation,Utilities,3415.0,603064000.0,176611.50412518345,1352903000.0,396207.0920590072,722164000.0,211490.77090501005,3115546000.0,912409.4046920374,2393382000.0,700918.6337870273,0
1700,2021,POOL,Pool Corporation,Distribution Services,4500.0,650624000.0,144583.11111111112,1617092000.0,359353.7777777777,830284000.0,184507.5555555556,5295584000.0,1176796.4444444445,4465300000.0,992288.8888888888,0
1701,2020,POOL,Pool Corporation,Distribution Services,4050.0,366738000.0,90552.5925925926,1130902000.0,279235.06172839506,470971000.0,116289.13580246911,3936623000.0,972005.6790123456,3465652000.0,855716.5432098765,0
1702,2019,POOL,Pool Corporation,Distribution Services,3645.0,261575000.0,71762.68861454047,924925000.0,253751.71467764064,341246000.0,93620.30178326476,3199517000.0,877782.4417009603,2858271000.0,784162.1399176954,0
1703,2018,POOL,Pool Corporation,Distribution Services,3280.0,234461000.0,71471.11720774272,870173000.0,265256.21094345377,313889000.0,95683.27998780672,2998097000.0,913914.6471574455,2684208000.0,818231.3671696387,0
1704,2021,SIVB,SVB Financial Group,Finance,4461.0,1833000000.0,410894.4182918628,5764000000.0,1292086.9760143466,2871000000.0,643577.6731674513,5764000000.0,1292086.9760143466,2893000000.0,648509.3028468953,0
1705,2020,SIVB,SVB Financial Group,Finance,4015.0,1208000000.0,300879.2248872948,3786000000.0,942987.3720391542,1808000000.0,450322.5485068121,3786000000.0,942987.3720391542,1978000000.0,492664.8235323421,1
1706,2019,SIVB,SVB Financial Group,Finance,3613.0,1137000000.0,314661.2202877614,3211000000.0,888634.2817449445,1628000000.0,450543.9460232855,3211000000.0,888634.2817449445,1583000000.0,438090.3357216591,0
1707,2018,SIVB,SVB Financial Group,Finance,3252.0,973840000.0,299452.4408922443,2551102000.0,784455.0653753042,1397185000.0,429629.56813031953,2551102000.0,784455.0653753042,1153917000.0,354825.49724498467,0
1708,2021,CME,CME Group Inc.,Finance,4370.0,2636400000.0,603295.1945080091,4679300000.0,1070778.0320366132,2604500000.0,595995.4233409611,4679300000.0,1070778.0320366132,2074800000.0,474782.60869565216,0
1709,2020,CME,CME Group Inc.,Finance,3933.0,2105200000.0,535265.7004830918,4870300000.0,1238316.806509026,2673400000.0,679735.5708110856,4870300000.0,1238316.806509026,2196900000.0,558581.2356979405,1
1710,2019,CME,CME Group Inc.,Finance,3540.0,2116500000.0,597932.0281379778,4868000000.0,1375257.7902082098,2656100000.0,750374.3255078114,4868000000.0,1375257.7902082098,2211900000.0,624883.4647003984,0
1711,2018,CME,CME Group Inc.,Finance,3186.0,1962200000.0,615934.1814905846,4309400000.0,1352719.7847902994,2681200000.0,841628.1354665965,4309400000.0,1352719.7847902994,1628200000.0,511091.64932370296,0
1712,2021,PAYC,"Paycom Software, Inc.",Technology Services,4218.0,195960000.0,46458.03698435277,925049000.0,219309.86249407305,253567000.0,60115.457562825984,1055524000.0,250242.76908487437,801957000.0,190127.3115220484,1
1713,2020,PAYC,"Paycom Software, Inc.",Technology Services,3796.0,143453000.0,37788.578051735945,743656000.0,195894.8422106317,186123000.0,49028.76560771298,841434000.0,221651.6516516517,655311000.0,172622.8860439387,1
1714,2019,PAYC,"Paycom Software, Inc.",Technology Services,3417.0,180576000.0,52852.852852852855,648335000.0,189761.39882572636,226224000.0,66213.5820030557,737671000.0,215909.184037839,511447000.0,149695.6020347833,0
1715,2018,PAYC,"Paycom Software, Inc.",Technology Services,3075.0,137065000.0,44575.11442566673,490105000.0,159387.78284457297,173715000.0,56494.11594830698,566336000.0,184178.98080016335,392621000.0,127684.8648518564,0
1716,2021,NRG,"NRG Energy, Inc.",Utilities,4104.0,2187000000.0,532894.7368421053,6507000000.0,1585526.3157894737,3731000000.0,909113.06042885,26989000000.0,6576267.056530215,23258000000.0,5667153.9961013645,0
1717,2020,NRG,"NRG Energy, Inc.",Utilities,3694.0,510000000.0,138076.67316439247,2553000000.0,691195.5815464588,1200000000.0,324886.2897985705,9093000000.0,2461825.860948668,7893000000.0,2136939.571150097,0
1718,2019,NRG,"NRG Energy, Inc.",Utilities,3324.0,4438000000.0,1335041.994561163,2518000000.0,757466.3682525931,1290000000.0,388058.6239260704,9821000000.0,2954359.4926960752,8531000000.0,2566300.8687700047,0
1719,2018,NRG,"NRG Energy, Inc.",Utilities,2992.0,268000000.0,89577.70130248652,2370000000.0,792161.015249601,1139000000.0,380705.2305355677,9478000000.0,3167975.5706901764,8339000000.0,2787270.3401546087,0
1720,2021,EXR,Extra Space Storage Inc,Finance,4013.0,827649000.0,206241.96361824076,1230417000.0,306607.7747321206,867551000.0,216185.14826812857,1609720000.0,401126.3393969599,742169000.0,184941.1911288313,0
1721,2020,EXR,Extra Space Storage Inc,Finance,3612.0,481779000.0,133393.9695988039,1019800000.0,282360.1074286347,670426000.0,185626.1594263089,1378573000.0,381696.4310435529,708147000.0,196070.271617244,1
1722,2019,EXR,Extra Space Storage Inc,Finance,3251.0,419967000.0,129199.5459202038,979408000.0,301307.1714458873,645027000.0,198437.4855792748,1319728000.0,406003.9439722138,674701000.0,207566.458392939,0
1723,2018,EXR,Extra Space Storage Inc,Finance,2925.0,415289000.0,141955.99555217833,909807000.0,310994.4121932936,603348000.0,206239.18766067893,1211056000.0,413968.730569408,607708000.0,207729.54290872908,0
1724,2021,MNST,Monster Beverage Corporation,Consumer Non-Durables,3666.0,1377475000.0,375743.3169667212,3108513000.0,847930.441898527,1802767000.0,491753.136933988,5541352000.0,1511552.6459356246,3738585000.0,1019799.5090016366,0
1725,2020,MNST,Monster Beverage Corporation,Consumer Non-Durables,3299.0,1409594000.0,427227.3746741832,2723880000.0,825568.2851427532,1633353000.0,495045.46281142026,4598638000.0,1393780.0812268895,2965285000.0,898734.6184154694,0
1726,2019,MNST,Monster Beverage Corporation,Consumer Non-Durables,2969.0,1107835000.0,373076.2495537909,2518585000.0,848162.6288954894,1414239000.0,476261.3404457376,4200819000.0,1414674.385241761,2786580000.0,938413.0447960236,0
1727,2018,MNST,Monster Beverage Corporation,Consumer Non-Durables,2673.0,993004000.0,371561.7579552437,2295375000.0,858882.3108129648,1310219000.0,490257.1137139038,3807183000.0,1424569.8993531931,2496964000.0,934312.7856392894,0
1728,2021,MSCI,MSCI Inc,Technology Services,3633.0,725983000.0,199830.1679053124,1684860000.0,463765.4830718415,1101663000.0,303237.81998348475,2043544000.0,562494.9077897054,941881000.0,259257.08780622075,1
1729,2020,MSCI,MSCI Inc,Technology Services,3270.0,601822000.0,184060.31134354835,1403686000.0,429301.1591277488,883350000.0,270162.4002202037,1695390000.0,518515.46013395727,812040000.0,248353.0599137536,1
1730,2019,MSCI,MSCI Inc,Technology Services,2943.0,563648000.0,191539.14902148687,1269835000.0,431515.9732629226,754961000.0,256551.22964050397,1557796000.0,529371.0262239486,802835000.0,272819.79658344464,0
1731,2018,MSCI,MSCI Inc,Technology Services,2648.0,507885000.0,191766.3756670394,1146649000.0,432949.8270124832,694744000.0,262320.2868689203,1433984000.0,541441.2995944432,739240000.0,279121.01272552286,0
1732,2021,VRTX,Vertex Pharmaceuticals Incorporated,Health Technology,3400.0,2342100000.0,688852.9411764706,3619100000.0,1064441.1764705882,2779000000.0,817352.9411764706,7574400000.0,2227764.705882353,4795400000.0,1410411.7647058824,1
1733,2020,VRTX,Vertex Pharmaceuticals Incorporated,Health Technology,3060.0,2711700000.0,886176.4705882353,3639900000.0,1189509.803921569,2869400000.0,937712.4183006536,6205700000.0,2028006.5359477124,3336300000.0,1090294.1176470588,1
1734,2019,VRTX,Vertex Pharmaceuticals Incorporated,Health Technology,2754.0,1176800000.0,427305.73710965866,1860500000.0,675562.8177196805,1202000000.0,436456.0639070443,4162800000.0,1511546.8409586058,2960800000.0,1075090.7770515613,0
1735,2018,VRTX,Vertex Pharmaceuticals Incorporated,Health Technology,2479.0,2096896000.0,846000.161381425,1221582000.0,492851.6097797144,663966000.0,267879.4480755265,3047597000.0,1229563.866698943,2383631000.0,961684.4186234165,0
1736,2021,LNT,Alliant Energy Corporation,Utilities,3375.0,659000000.0,195259.25925925927,1556000000.0,461037.037037037,786000000.0,232888.88888888888,3669000000.0,1087111.111111111,2883000000.0,854222.2222222222,0
1737,2020,LNT,Alliant Energy Corporation,Utilities,3038.0,614000000.0,202139.91769547324,1463000000.0,481646.0905349794,716000000.0,235720.1646090535,3416000000.0,1124609.0534979424,2700000000.0,888888.8888888889,0
1738,2019,LNT,Alliant Energy Corporation,Utilities,2734.0,557000000.0,203749.4284407865,1456000000.0,532601.7375400092,746000000.0,272885.2309099223,3648000000.0,1334430.7270233196,2902000000.0,1061545.4961133974,0
1739,2018,LNT,Alliant Energy Corporation,Utilities,2460.0,512000000.0,208098.35898999136,1305000000.0,530406.9501600366,677000000.0,275161.3067113753,3534000000.0,1436366.4075598232,2857000000.0,1161205.100848448,0
1740,2021,SPG,"Simon Property Group, Inc.",Finance,3300.0,2249631000.0,681706.3636363636,4143625000.0,1255643.9393939397,2411090000.0,730633.3333333334,5114689000.0,1549905.7575757576,2703599000.0,819272.4242424242,0
1741,2020,SPG,"Simon Property Group, Inc.",Finance,2970.0,1112564000.0,374600.6734006734,3715149000.0,1250891.9191919193,1966609000.0,662157.9124579125,4602303000.0,1549596.9696969695,2635694000.0,887439.0572390573,1
1742,2019,SPG,"Simon Property Group, Inc.",Finance,2673.0,2101584000.0,786226.7115600449,4649345000.0,1739373.3632622522,2828587000.0,1058206.883651328,5670989000.0,2121582.1174710062,2842402000.0,1063375.2338196782,0
1743,2018,SPG,"Simon Property Group, Inc.",Finance,2406.0,2440058000.0,1014281.9137880869,4637324000.0,1927640.1878871017,2926299000.0,1216402.2945504428,5645288000.0,2346630.0868770005,2718989000.0,1130227.792326558,0
1744,2021,GL,Globe Life Inc.,Finance,3261.0,744959000.0,228444.95553511192,1317905000.0,404141.3676786262,1004015000.0,307885.617908617,5112869000.0,1567883.777982214,4108854000.0,1259998.160073597,0
1745,2020,GL,Globe Life Inc.,Finance,2935.0,731773000.0,249334.90067804692,1284426000.0,437638.761116222,986663000.0,336182.8341681148,4737921000.0,1614338.1375856076,3751258000.0,1278155.303417493,1
1746,2019,GL,Globe Life Inc.,Finance,2641.0,760790000.0,288024.1991966412,1320410000.0,499888.3172245127,1023943000.0,387650.15654517856,4527532000.0,1714058.7792126175,3503589000.0,1326408.622667439,0
1747,2018,GL,Globe Life Inc.,Finance,2377.0,701466000.0,295072.2025988645,1233332000.0,518802.037127477,953747000.0,401194.3957541196,4303751000.0,1810376.1080466704,3350004000.0,1409181.712292551,0
1748,2021,SEDG,"SolarEdge Technologies, Inc.",Producer Manufacturing,3174.0,169170000.0,53298.67674858223,629318000.0,198272.8418399496,208489000.0,65686.51543793321,1963865000.0,618735.0346565847,1755376000.0,553048.5192186516,0
1749,2020,SEDG,"SolarEdge Technologies, Inc.",Producer Manufacturing,2857.0,140322000.0,49122.0331863054,461359000.0,161506.33620387877,139132000.0,48705.45403626689,1459271000.0,510841.90996289294,1320139000.0,462136.4559266261,0
1750,2019,SEDG,"SolarEdge Technologies, Inc.",Producer Manufacturing,2571.0,146549000.0,57002.10817833166,479338000.0,186444.64670509615,220642000.0,85821.52831260161,1425660000.0,554528.6937851525,1205018000.0,468707.1654725509,0
1751,2018,SEDG,"SolarEdge Technologies, Inc.",Producer Manufacturing,2314.0,128833000.0,55679.15928717815,319236000.0,137967.69534359677,139420000.0,60254.65826161292,937237000.0,405055.9112404196,797817000.0,344801.25297880673,0
1752,2021,AVB,"AvalonBay Communities, Inc.",Finance,3090.0,1004299000.0,325015.857605178,1455149000.0,470922.0064724919,625965000.0,202577.66990291263,2310130000.0,747614.8867313915,1684165000.0,545037.216828479,0
1753,2020,AVB,"AvalonBay Communities, Inc.",Finance,2781.0,827630000.0,297601.58216468897,1479342000.0,531946.0625674218,714219000.0,256820.92772384037,2302526000.0,827948.9392304926,1588307000.0,571128.0115066522,1
1754,2019,AVB,"AvalonBay Communities, Inc.",Finance,2503.0,785974000.0,314025.33061648486,1559289000.0,622992.9282032842,830494000.0,331812.69727116544,2327490000.0,929917.2959367132,1496996000.0,598104.5986655479,0
1755,2018,AVB,"AvalonBay Communities, Inc.",Finance,2253.0,974525000.0,432620.3825784312,1523717000.0,676422.904985772,831108000.0,368953.347450291,2289150000.0,1016221.1834272244,1458042000.0,647267.8359769334,0
1756,2021,CF,"CF Industries Holdings, Inc.",Process Industries,3000.0,917000000.0,305666.6666666667,2387000000.0,795666.6666666666,2238000000.0,746000.0,6538000000.0,2179333.333333333,4300000000.0,1433333.3333333333,0
1757,2020,CF,"CF Industries Holdings, Inc.",Process Industries,2700.0,317000000.0,117407.4074074074,827000000.0,306296.2962962963,633000000.0,234444.44444444444,4124000000.0,1527407.4074074074,3491000000.0,1292962.962962963,1
1758,2019,CF,"CF Industries Holdings, Inc.",Process Industries,2430.0,493000000.0,202880.658436214,1174000000.0,483127.5720164609,936000000.0,385185.1851851852,4590000000.0,1888888.888888889,3654000000.0,1503703.7037037036,0
1759,2018,CF,"CF Industries Holdings, Inc.",Process Industries,2187.0,290000000.0,132601.73754000914,917000000.0,419295.8390489255,724000000.0,331047.0964791952,4429000000.0,2025148.605395519,3705000000.0,1694101.5089163238,0
1760,2021,EOG,"EOG Resources, Inc.",Energy Minerals,2900.0,4664000000.0,1608275.8620689656,13034000000.0,4494482.75862069,6118000000.0,2109655.172413793,19777000000.0,6819655.172413793,13659000000.0,4710000.0,0
1761,2020,EOG,"EOG Resources, Inc.",Energy Minerals,2610.0,-605000000.0,-231800.7662835249,4979000000.0,1907662.835249042,-137000000.0,-52490.4214559387,9934000000.0,3806130.268199234,10071000000.0,3858620.6896551726,0
1762,2019,EOG,"EOG Resources, Inc.",Energy Minerals,2349.0,2735000000.0,1164325.244785015,9120000000.0,3882503.19284802,3666000000.0,1560664.1123882504,17076000000.0,7269476.372924649,13410000000.0,5708812.260536399,0
1763,2018,EOG,"EOG Resources, Inc.",Energy Minerals,2114.0,3419040000.0,1617255.5697459914,9592660000.0,4537467.480251644,4343516000.0,2054546.1425665768,17266477000.0,8167294.356936758,12922961000.0,6112748.214370182,0
1764,2021,VNO,Vornado Realty Trust,Finance,2899.0,175999000.0,60710.24491203864,907836000.0,313154.88099344604,360944000.0,124506.38151086582,1705151000.0,588185.9261814419,1344207000.0,463679.54467057606,0
1765,2020,VNO,Vornado Realty Trust,Finance,2609.0,-297005000.0,-113834.27235445174,832368000.0,319024.95113257447,273296000.0,104747.23084588556,1612188000.0,617909.6240082787,1338892000.0,513162.3931623932,1
1766,2019,VNO,Vornado Realty Trust,Finance,2348.0,3147937000.0,1340580.191551791,1085584000.0,462306.71282988176,496557000.0,211463.72312291595,2003565000.0,853238.0258837658,1507008000.0,641774.3027608498,0
1767,2018,VNO,Vornado Realty Trust,Finance,2113.0,449954000.0,212908.19264577772,1209391000.0,572256.8351699725,607847000.0,287619.63706325105,2172869000.0,1028153.1259774076,1565022000.0,740533.4889141566,0
1768,2021,OKE,"ONEOK, Inc.",Industrial Services,2886.0,1499706000.0,519648.64864864864,4283654000.0,1484287.5952875952,2571386000.0,890986.13998614,16540309000.0,5731222.7997228,13968923000.0,4840236.659736659,0
1769,2020,OKE,"ONEOK, Inc.",Industrial Services,2597.0,612809000.0,235931.7009317009,3432096000.0,1321358.2813582814,1948805000.0,750290.6752906753,8542242000.0,3288766.4587664586,6593437000.0,2538475.783475783,0
1770,2019,OKE,"ONEOK, Inc.",Industrial Services,2338.0,1278577000.0,546947.3747251525,3376327000.0,1444319.1054302163,1904209000.0,814579.1090235536,10164367000.0,4348094.6758724535,8260158000.0,3533515.5668489006,0
1771,2018,OKE,"ONEOK, Inc.",Industrial Services,2104.0,1151703000.0,547414.9363038252,3170488000.0,1506961.8526408651,1818127000.0,864172.3394809816,12593196000.0,5985660.874549764,10775069000.0,5121488.535068783,0
1772,2021,DLR,"Digital Realty Trust, Inc.",Finance,2878.0,1709259000.0,593905.1424600417,2791645000.0,969994.788047255,758009000.0,263380.4725503822,4426165000.0,1537930.85476025,3668156000.0,1274550.382209868,0
1773,2020,DLR,"Digital Realty Trust, Inc.",Finance,2590.0,356398000.0,137594.78032584357,2450664000.0,946129.2564280753,613041000.0,236677.0905721566,3845980000.0,1484819.705042082,3232939000.0,1248142.6144699252,1
1774,2019,DLR,"Digital Realty Trust, Inc.",Finance,2331.0,579761000.0,248698.513199324,2108347000.0,904411.9287227928,635558000.0,272633.6018668657,3217308000.0,1380119.93925823,2581750000.0,1107486.3373913642,0
1775,2018,DLR,"Digital Realty Trust, Inc.",Finance,2098.0,331246000.0,157881.89290878916,1981474000.0,944430.6221646452,628093000.0,299368.1788240767,3079457000.0,1467762.6304656393,2451364000.0,1168394.4516415626,0
1776,2021,NLOK,NortonLifeLock Inc.,Technology Services,2800.0,836000000.0,298571.4285714286,2388000000.0,852857.1428571428,1221000000.0,436071.4285714286,2796000000.0,998571.4285714284,1575000000.0,562500.0,1
1777,2020,NLOK,NortonLifeLock Inc.,Technology Services,2520.0,554000000.0,219841.26984126985,2189000000.0,868650.7936507936,1058000000.0,419841.2698412698,2551000000.0,1012301.5873015872,1493000000.0,592460.3174603175,1
1778,2019,NLOK,NortonLifeLock Inc.,Technology Services,2268.0,3887000000.0,1713844.7971781306,2097000000.0,924603.1746031746,620000000.0,273368.60670194,2490000000.0,1097883.597883598,1870000000.0,824514.9911816579,0
1779,2018,NLOK,NortonLifeLock Inc.,Technology Services,2041.0,31000000.0,15187.144816774446,2001000000.0,980305.7025279248,379000000.0,185675.09308250048,2456000000.0,1203213.7958063884,2077000000.0,1017538.702723888,0
1780,2021,ANET,"Arista Networks, Inc.",Electronic Technology,2613.0,840854000.0,321796.40260237275,1880779000.0,719777.650210486,924739000.0,353899.3494068121,2948037000.0,1128219.288174512,2023298000.0,774319.9387677,1
1781,2020,ANET,"Arista Networks, Inc.",Electronic Technology,2352.0,634557000.0,269829.0598290599,1481886000.0,630133.9456563338,706284000.0,300329.12361270573,2317512000.0,985462.4314325808,1611228000.0,685133.3078198751,1
1782,2019,ANET,"Arista Networks, Inc.",Electronic Technology,2117.0,859867000.0,406262.6090818463,1544338000.0,729655.6155594299,805774000.0,380705.21088763216,2410706000.0,1138989.7615436588,1604932000.0,758284.5506560267,0
1783,2018,ANET,"Arista Networks, Inc.",Electronic Technology,1905.0,328115000.0,172249.9667957564,1373377000.0,720979.3598221828,678347000.0,356110.65701355,2151369000.0,1129400.480975937,1473022000.0,773289.8239623872,0
1784,2021,TECH,Bio-Techne Corp,Health Technology,2600.0,140410000.0,54003.84615384616,634415000.0,244005.7692307692,246100000.0,94653.84615384616,931032000.0,358089.23076923075,684932000.0,263435.3846153846,1
1785,2020,TECH,Bio-Techne Corp,Health Technology,2340.0,229296000.0,97989.7435897436,483194000.0,206493.1623931624,150762000.0,64428.205128205125,738691000.0,315679.9145299145,587929000.0,251251.7094017094,1
1786,2019,TECH,Bio-Techne Corp,Health Technology,2106.0,96072000.0,45618.233618233615,477230000.0,226604.93827160491,152740000.0,72526.11585944919,714006000.0,339034.18803418806,561266000.0,266508.07217473886,0
1787,2018,TECH,Bio-Techne Corp,Health Technology,1895.0,126150000.0,66555.87211142767,434598000.0,229290.9148464704,163438000.0,86228.76437691253,642993000.0,339238.683127572,479555000.0,253009.91875065948,0
1788,2021,EQR,Equity Residential,Finance,2600.0,1332850000.0,512634.6153846154,1515205000.0,582771.1538461539,620427000.0,238625.7692307692,2463997000.0,947691.153846154,1843570000.0,709065.3846153846,0
1789,2020,EQR,Equity Residential,Finance,2340.0,913636000.0,390442.7350427351,1655320000.0,707401.7094017094,786183000.0,335975.641025641,2571705000.0,1099019.2307692308,1785522000.0,763043.5897435897,1
1790,2019,EQR,Equity Residential,Finance,2106.0,970377000.0,460767.8062678063,1792363000.0,851074.5489078822,908523000.0,431397.4358974359,2700691000.0,1282379.3922127257,1792168000.0,850981.9563152896,0
1791,2018,EQR,Equity Residential,Finance,1895.0,657535000.0,346910.94228131266,1698047000.0,895877.914951989,858509000.0,452943.44201751606,2577681000.0,1359966.7616334285,1719172000.0,907023.3196159122,0
